"PointID","x","y","Pressure","Velocity_x","Velocity_y","Temperature","Nu_Tilde","Pressure_Coefficient","Density","Laminar_Viscosity","Heat_Capacity","Thermal_Conductivity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_Temperature","Residual_Nu_Tilde"
1013, 4.345741122961044e-02, 1.434628758579493e-02, -1.086757003707275e-01, 6.186528290723332e-01, 4.673595409193995e-02, 2.912537745809310e+02, 8.251707499695726e-05, -1.686725133799899e-01, 1.274867906979944e+00, 1.804234380804172e-05, 1.001000000000000e+03, 6.683430647559183e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.753785528293751e-05, 5.780748776852359e-07, 7.352792314772216e-07, 1.266996645228228e-07, 1.679798071185186e-01, -9.487005151860860e-11
1014, 4.383410140872002e-02, 1.434628758579493e-02, -1.423889839723360e-01, 6.292437066091332e-01, 4.682644108000589e-02, 2.911176390077281e+02, 9.601819455085092e-05, -2.209979574302903e-01, 1.275464074473835e+00, 1.803580848232849e-05, 1.001000000000000e+03, 8.870237448688671e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.720762405063387e-05, 7.073738884312884e-07, 1.098804127354701e-06, 2.252482359252100e-07, 2.057827032191976e-01, -1.516309661409781e-10
1015, 4.417312517762184e-02, 1.434628758579493e-02, -1.747320206190954e-01, 6.278196244004426e-01, 4.367144646218901e-02, 2.909826869831897e+02, 1.134060847967078e-04, -2.711966795267662e-01, 1.276055609526524e+00, 1.802932851913091e-05, 1.001000000000000e+03, 1.202854765144036e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.561211943396671e-05, 8.786561096684679e-07, 1.590791256331968e-06, 4.127676372598192e-07, 2.562468353819177e-01, -2.459441276063114e-10
1016, 4.447824507951736e-02, 1.434628758579493e-02, -2.012945657628480e-01, 6.119982166809477e-01, 3.283085792542517e-02, 2.908259205038048e+02, 1.367355354418009e-04, -3.124236625218811e-01, 1.276743453117145e+00, 1.802179927602031e-05, 1.001000000000000e+03, 1.645039360068729e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.253783876743908e-04, 1.095820070300962e-06, 2.229040381552061e-06, 7.485869713160284e-07, 3.209808836030535e-01, -4.070466033744352e-10
1017, 4.475285112857819e-02, 1.434628758579493e-02, -2.152269602511390e-01, 5.824206724936878e-01, 8.751533906363684e-03, 2.906118595043174e+02, 1.698705354939989e-04, -3.340477421250023e-01, 1.277683886106113e+00, 1.801151510792710e-05, 1.001000000000000e+03, 2.256154047325144e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.803366193611081e-04, 1.397085482194416e-06, 3.013014097343601e-06, 1.281146422701288e-06, 4.116883832320061e-01, -6.943346708325944e-10
1018, 4.722432699054480e-03, 1.448580343276262e-02, 1.833371963798851e-01, -1.420329011709139e-02, 4.223096356698527e-03, 2.989355814066377e+02, 1.461981271972849e-06, 2.845525320190674e-01, 1.242107373945935e+00, 1.840875350045841e-05, 1.001000000000000e+03, 2.559328632386335e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.869159269454631e-12, 2.845739254669765e-06, 4.111875953061903e-07, -1.234602315614881e-07, 8.560454409305291e-01, 1.692086903825769e-12
1019, 8.972621522843838e-03, 1.448580343276262e-02, 1.838223412861191e-01, -1.116412032458454e-02, 4.154929901964550e-03, 2.986383917345684e+02, 2.004066304976270e-06, 2.853055118518067e-01, 1.243343455753749e+00, 1.839466353327322e-05, 1.001000000000000e+03, 2.557371118381854e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.730212643878644e-11, 2.571656469947994e-06, 2.504427084037244e-07, -1.166633544635791e-07, 7.722849341168112e-01, 1.254138764764190e-12
1020, 1.279779244214296e-02, 1.448580343276262e-02, 1.828172015850198e-01, -4.380064157309072e-03, 3.822913079838050e-03, 2.985573770867799e+02, 2.379506055298522e-06, 2.837454626494176e-01, 1.243680841596065e+00, 1.839082139089778e-05, 1.001000000000000e+03, 2.556838863759783e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.447400318561014e-11, 2.340098056950891e-06, 1.062805218717221e-07, -9.666091492883441e-08, 6.999520066413751e-01, -6.445652820026927e-12
1021, 1.624044589698315e-02, 1.448580343276262e-02, 1.816948434553383e-01, 8.174118453928292e-04, 3.572870155385148e-03, 2.984867807555536e+02, 2.680722997997927e-06, 2.820034820042500e-01, 1.243974989646477e+00, 1.838747292693358e-05, 1.001000000000000e+03, 2.556375686620335e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.562413324163507e-11, 2.129951656374645e-06, 4.963051164262802e-08, -8.180470899961958e-08, 6.349623265973122e-01, -8.051979137411760e-12
1022, 1.933883316814899e-02, 1.448580343276262e-02, 1.808401618284496e-01, 3.898600594203522e-03, 3.451776173767351e-03, 2.983482454198007e+02, 3.140540722691029e-06, 2.806769545684458e-01, 1.244552618291875e+00, 1.838090092018849e-05, 1.001000000000000e+03, 2.555467492494906e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.050510172809224e-10, 1.936653899459984e-06, 3.448758934344280e-08, -7.292271549086111e-08, 5.761578667571093e-01, -5.133155470019293e-12
1023, 2.212738245725632e-02, 1.448580343276262e-02, 1.803547061734543e-01, 6.118125938090579e-03, 3.470017606916273e-03, 2.981072197842568e+02, 3.809197927223741e-06, 2.799234924312499e-01, 1.245558863917220e+00, 1.836946331969710e-05, 1.001000000000000e+03, 2.553891091328190e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.286145681459954e-10, 1.758315236877900e-06, 9.814077254359624e-09, -6.951419966670928e-08, 5.227594610739180e-01, -1.036298351223350e-11
1024, 2.463707700371742e-02, 1.448580343276262e-02, 1.803753793779981e-01, 9.050733556041690e-03, 3.671748141913622e-03, 2.977559663778456e+02, 4.638888695936602e-06, 2.799555787335062e-01, 1.247028210775853e+00, 1.835278693769847e-05, 1.001000000000000e+03, 2.551603557970221e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.068590777020443e-10, 1.593535682696431e-06, -5.603568856880134e-08, -7.155589005962632e-08, 4.742677218137723e-01, -1.853832479032817e-11
1025, 2.689580246806145e-02, 1.448580343276262e-02, 1.811856380822725e-01, 1.443496027645819e-02, 4.170863574020245e-03, 2.973215539732890e+02, 5.643945098791111e-06, 2.812131585942457e-01, 1.248850226423067e+00, 1.833214921496725e-05, 1.001000000000000e+03, 2.548802683754108e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.121327231974142e-09, 1.442565817084601e-06, -1.770968331932081e-07, -7.796982476860700e-08, 4.304314934594697e-01, -2.673744607707310e-11
1026, 2.892865426838398e-02, 1.448580343276262e-02, 1.829505889952538e-01, 2.433002578924393e-02, 5.153886843981950e-03, 2.968514224108690e+02, 6.883036828815627e-06, 2.839524895161475e-01, 1.250828064034248e+00, 1.830979807659528e-05, 1.001000000000000e+03, 2.545849205999610e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.505505151494783e-09, 1.312277720962266e-06, -3.426737909375633e-07, -8.411260686135428e-08, 3.925173122656448e-01, -3.281020325274060e-11
1027, 3.075822256505489e-02, 1.448580343276262e-02, 1.850101781695832e-01, 4.085777648494704e-02, 6.747673738592877e-03, 2.963869831804807e+02, 8.410064567440447e-06, 2.871491202383722e-01, 1.252788115103880e+00, 1.828770069487262e-05, 1.001000000000000e+03, 2.543125485525041e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.638237028968816e-09, 1.207010311164049e-06, -5.072420152944156e-07, -8.208520406734690e-08, 3.612608989520177e-01, -3.569124464129579e-11
1028, 3.240483254194260e-02, 1.448580343276262e-02, 1.859146951084090e-01, 6.527397109980337e-02, 8.870043815095999e-03, 2.959482632161389e+02, 1.024816719709745e-05, 2.885529956672497e-01, 1.254645274700674e+00, 1.826681157227896e-05, 1.001000000000000e+03, 2.540988975128045e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.254025608227437e-08, 1.120613571222326e-06, -6.237063748214876e-07, -7.389093269363830e-08, 3.349810147676284e-01, -3.535396755179410e-11
1029, 3.388678282499313e-02, 1.448580343276262e-02, 1.844836660959235e-01, 9.759855711303289e-02, 1.136612082154011e-02, 2.955407318947174e+02, 1.236765356659678e-05, 2.863319355826843e-01, 1.256375348397913e+00, 1.824739400743478e-05, 1.001000000000000e+03, 2.539875804121901e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.680368161273134e-08, 1.047247088375248e-06, -6.741673543693003e-07, -6.095551916036397e-08, 3.122251711433499e-01, -3.272293064707174e-11
1030, 3.522053733468056e-02, 1.448580343276262e-02, 1.794729506206130e-01, 1.368874106571678e-01, 1.412477676798575e-02, 2.951639422125630e+02, 1.471326910209734e-05, 2.785549443126075e-01, 1.257979166481657e+00, 1.822942963763821e-05, 1.001000000000000e+03, 2.540407747690977e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.404185327070096e-08, 9.858710554095488e-07, -6.578291041413081e-07, -4.542067028593454e-08, 2.928358642990254e-01, -2.882119299033178e-11
1031, 3.642091527581215e-02, 1.448580343276262e-02, 1.700137148970615e-01, 1.815438895165549e-01, 1.682460766204570e-02, 2.948225266486444e+02, 1.724586892824792e-05, 2.638735292519968e-01, 1.259435953625450e+00, 1.821314222112669e-05, 1.001000000000000e+03, 2.543537645068421e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.025420593716520e-07, 9.302749324403626e-07, -5.830212270785619e-07, -2.011530321151811e-08, 2.750929003734722e-01, -2.422957414006634e-11
1032, 3.750125691294670e-02, 1.448580343276262e-02, 1.556362049408722e-01, 2.296351218808457e-01, 1.930938370909849e-02, 2.945145397687418e+02, 1.989376473399140e-05, 2.415585983871988e-01, 1.260753001503964e+00, 1.819844170177535e-05, 1.001000000000000e+03, 2.550360088996491e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.822583632587427e-07, 8.792357623607953e-07, -4.661751275069110e-07, -2.831916536919939e-09, 2.589280254105904e-01, -1.997507027628280e-11
1033, 3.847356513142586e-02, 1.448580343276262e-02, 1.364541475246797e-01, 2.791258829608551e-01, 2.150549148212394e-02, 2.942380376782046e+02, 2.263330546714570e-05, 2.117866638595059e-01, 1.261937759407183e+00, 1.818523764266772e-05, 1.001000000000000e+03, 2.562293826641747e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.060597796081385e-07, 8.283735886868411e-07, -3.205744830713513e-07, 1.910432609318705e-08, 2.429713395897204e-01, -1.659283917168437e-11
1034, 3.934863954782486e-02, 1.448580343276262e-02, 1.131711986159800e-01, 3.282699353507847e-01, 2.320092012541572e-02, 2.939890721844711e+02, 2.547052504064951e-05, 1.756498504050598e-01, 1.263006435038551e+00, 1.817334342618129e-05, 1.001000000000000e+03, 2.581230874680444e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.911907193952626e-07, 7.784501978384253e-07, -1.712511130828810e-07, 2.583582622511497e-08, 2.276875691383903e-01, -1.499679186085903e-11
1035, 4.013620689511299e-02, 1.448580343276262e-02, 8.621665121241495e-02, 3.761118947061377e-01, 2.484594880699208e-02, 2.937566946723391e+02, 2.847741590406017e-05, 1.338144516722256e-01, 1.264005541777235e+00, 1.816223729589518e-05, 1.001000000000000e+03, 2.610325130849653e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.666601010569797e-07, 7.301513427650631e-07, -4.471273504597123e-08, 2.828692557264447e-08, 2.132449052373112e-01, -1.542171953748625e-11
1036, 4.084502160549164e-02, 1.448580343276262e-02, 5.676567365781349e-02, 4.220337058282231e-01, 2.646292043993057e-02, 2.935322925752861e+02, 3.175391264820249e-05, 8.810441356171579e-02, 1.264971859628579e+00, 1.815150830498188e-05, 1.001000000000000e+03, 2.654932475482352e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.181136376356236e-06, 6.766964858487495e-07, 6.079950470687072e-08, 2.928059970756909e-08, 1.975309867276778e-01, -1.748931505331082e-11
1037, 4.148295149207115e-02, 1.448580343276262e-02, 2.571981380880084e-02, 4.654539559954565e-01, 2.814579407083312e-02, 2.933086291705257e+02, 3.543417405271754e-05, 3.991900327301078e-02, 1.265936467842974e+00, 1.814081068492755e-05, 1.001000000000000e+03, 2.724433183155525e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.819389888995128e-06, 6.309547604950558e-07, 1.643664159232697e-07, 2.986699059773879e-08, 1.842545534214885e-01, -2.158782008487817e-11
1038, 4.205708950757980e-02, 1.448580343276262e-02, -6.666950637638891e-03, 5.059485253047622e-01, 3.005082788161015e-02, 2.930790785742668e+02, 3.968540509458052e-05, -1.034758751767638e-02, 1.266927997065848e+00, 1.812982738453309e-05, 1.001000000000000e+03, 2.835321850821617e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.830120022475046e-06, 5.876093215975448e-07, 2.502593864559513e-07, 2.786108049587314e-08, 1.718016611354292e-01, -2.751796729710647e-11
1039, 4.257381334900856e-02, 1.448580343276262e-02, -4.001194446648748e-02, 5.432960217075451e-01, 3.235596124634049e-02, 2.928385421681253e+02, 4.472140880640296e-05, -6.210141931784492e-02, 1.267968646650421e+00, 1.811831398476598e-05, 1.001000000000000e+03, 3.017043474979351e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.478372528846872e-06, 5.475249546162418e-07, 3.251759142413980e-07, 2.771229321207257e-08, 1.603589687328742e-01, -3.515690599105696e-11
1040, 4.303886368870735e-02, 1.448580343276262e-02, -7.394886150233937e-02, 5.768431612567646e-01, 3.522576275431522e-02, 2.925850977141520e+02, 5.081200672485409e-05, -1.147739585633080e-01, 1.269066992478066e+00, 1.810617778977364e-05, 1.001000000000000e+03, 3.321967385909688e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.235116397335576e-06, 5.107108613701546e-07, 4.016278827190288e-07, 3.410078842527525e-08, 1.498486305843305e-01, -4.431912838277315e-11
1041, 4.345741122961044e-02, 1.448580343276262e-02, -1.080896188551987e-01, 6.049064250667381e-01, 3.859736000975938e-02, 2.923217374664813e+02, 5.832151665607910e-05, -1.677628726605599e-01, 1.270210327901379e+00, 1.809356139556651e-05, 1.001000000000000e+03, 3.843054995198168e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.193599027031060e-05, 4.777501251058860e-07, 4.929191428039609e-07, 5.681452287756571e-08, 1.403788902941596e-01, -5.496370294066505e-11
1042, 4.383410140872002e-02, 1.448580343276262e-02, -1.420130742480725e-01, 6.244936514529171e-01, 4.179296738790117e-02, 2.920556913303218e+02, 6.777630583876260e-05, -2.204145184666654e-01, 1.271367417319183e+00, 1.808081075821305e-05, 1.001000000000000e+03, 4.742285484838703e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.003691798434989e-05, 4.458894350007616e-07, 5.962982816708546e-07, 9.490778872700554e-08, 1.311375906934966e-01, -6.749487392521202e-11
1043, 4.417312517762184e-02, 1.448580343276262e-02, -1.775889536679367e-01, 6.319800025203741e-01, 4.337501292324455e-02, 2.917920767505400e+02, 8.010709039751873e-05, -2.756308453638627e-01, 1.272516012549038e+00, 1.806817112464040e-05, 1.001000000000000e+03, 6.305445117017074e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.410709983361375e-05, 5.200597220852163e-07, 8.593795647069792e-07, 1.896140945275520e-07, 1.530622588786455e-01, -1.019194263749415e-10
1044, 4.447824507951736e-02, 1.448580343276262e-02, -2.104232967923547e-01, 6.228644387535314e-01, 4.013864795903230e-02, 2.915213353835040e+02, 9.702643152209589e-05, -3.265921104956616e-01, 1.273697822190379e+00, 1.805518404208150e-05, 1.001000000000000e+03, 9.014370174048061e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.847930323054752e-05, 6.648821246281234e-07, 1.326085417247941e-06, 3.925956835602082e-07, 1.961341964526302e-01, -1.758485982970410e-10
1045, 4.475285112857819e-02, 1.448580343276262e-02, -2.325937398170641e-01, 5.937081291061488e-01, 2.553554352469278e-02, 2.912013134687109e+02, 1.221912832249927e-04, -3.610022346997735e-01, 1.275097579667671e+00, 1.803982553387915e-05, 1.001000000000000e+03, 1.366123538157475e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.002785082266798e-04, 8.953903987092614e-07, 2.023757392563148e-06, 8.396423044870511e-07, 2.654536441900288e-01, -3.296454467593584e-10
1046, 4.722432699054480e-03, 1.461136713624001e-02, 1.833463408126113e-01, -1.573395141911127e-02, 3.801203708686030e-03, 2.991814277591455e+02, 1.123525686942821e-06, 2.845667248372051e-01, 1.241086697062363e+00, 1.842040409921095e-05, 1.001000000000000e+03, 2.560948035598769e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.689561650758107e-12, 2.840028282971884e-06, 4.102460161487540e-07, -1.052345001154413e-07, 8.540236688051333e-01, 1.203659219072570e-12
1047, 8.972621522843838e-03, 1.461136713624001e-02, 1.838300158116990e-01, -1.043634397760976e-02, 3.419103096506781e-03, 2.989580604453804e+02, 1.537652072948516e-06, 2.853174232681965e-01, 1.242013978304620e+00, 1.840981897009784e-05, 1.001000000000000e+03, 2.559476883157916e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.956130188880711e-12, 2.566139317984869e-06, 2.394502954566882e-07, -9.445802832731945e-08, 7.705933645897273e-01, 7.841527782348837e-13
1048, 1.279779244214296e-02, 1.461136713624001e-02, 1.828369455491758e-01, -3.508333840307881e-03, 3.087889095817448e-03, 2.989007123927983e+02, 1.823097776152395e-06, 2.837761067036720e-01, 1.242252275103464e+00, 1.840710068920222e-05, 1.001000000000000e+03, 2.559099615909587e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.179402798040537e-11, 2.331694967095893e-06, 8.188899172727836e-08, -7.847181860690603e-08, 6.980922739959309e-01, -5.329379844783951e-12
1049, 1.624044589698315e-02, 1.461136713624001e-02, 1.817150047658522e-01, 9.240255510465090e-04, 2.914650127300578e-03, 2.988502818230210e+02, 2.029796850847450e-06, 2.820347738101074e-01, 1.242461903448663e+00, 1.840471008543227e-05, 1.001000000000000e+03, 2.558767961907152e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.814462261248469e-11, 2.119732709436044e-06, 2.864564068530843e-08, -6.743879266338768e-08, 6.330296596382434e-01, -6.288186538914943e-12
1050, 1.933883316814899e-02, 1.461136713624001e-02, 1.808581995706682e-01, 3.263398581422661e-03, 2.843890134859584e-03, 2.987466713376097e+02, 2.376787541987609e-06, 2.807049504433776e-01, 1.242892810612732e+00, 1.839979793283723e-05, 1.001000000000000e+03, 2.558086818795285e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.417152345287458e-11, 1.925788439475059e-06, 1.851056182785609e-08, -6.017749970483121e-08, 5.741957912849044e-01, -3.345200273296825e-12
1051, 2.212738245725632e-02, 1.461136713624001e-02, 1.803740154654707e-01, 4.820108745852175e-03, 2.856772631499478e-03, 2.985634552751145e+02, 2.882136648561963e-06, 2.799534618430401e-01, 1.243655522601895e+00, 1.839110966826383e-05, 1.001000000000000e+03, 2.556883360830277e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.420085652009472e-11, 1.747806384976180e-06, 2.161387052810244e-09, -5.629095672191678e-08, 5.208196159623087e-01, -7.012806729072954e-12
1052, 2.463707700371742e-02, 1.461136713624001e-02, 1.804016168830516e-01, 6.927966427350718e-03, 2.975212497673123e-03, 2.982943036894791e+02, 3.504759195093170e-06, 2.799963012308732e-01, 1.244777675629131e+00, 1.837834156608219e-05, 1.001000000000000e+03, 2.555118145841067e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.632647445196827e-10, 1.584136722583457e-06, -4.931621907100666e-08, -5.608439189097939e-08, 4.723689384932404e-01, -1.300278451338351e-11
1053, 2.689580246806145e-02, 1.461136713624001e-02, 1.812246970689326e-01, 1.105057081500993e-02, 3.274362954756777e-03, 2.979596741785743e+02, 4.254852281489764e-06, 2.812737809544197e-01, 1.246175647841073e+00, 1.836245949200737e-05, 1.001000000000000e+03, 2.552931679893009e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.573223405158786e-10, 1.434542674432872e-06, -1.497822118130079e-07, -5.908039364188165e-08, 4.285500021241970e-01, -1.904023113913991e-11
1054, 2.892865426838398e-02, 1.461136713624001e-02, 1.830091351905647e-01, 1.898705528233280e-02, 3.881757703182873e-03, 2.975964270479238e+02, 5.173757894747994e-06, 2.840433574275411e-01, 1.247696733738694e+00, 1.834520936835433e-05, 1.001000000000000e+03, 2.550581260812832e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.873378243014027e-10, 1.305231773061123e-06, -2.898402332431376e-07, -6.210599718839814e-08, 3.906318052194466e-01, -2.349831687900359e-11
1055, 3.075822256505489e-02, 1.461136713624001e-02, 1.850917141202482e-01, 3.263635535718699e-02, 4.881651894962674e-03, 2.972368183108651e+02, 6.292949583485113e-06, 2.872756699057088e-01, 1.249206246083772e+00, 1.832812195402847e-05, 1.001000000000000e+03, 2.548311175021155e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.736243968300432e-09, 1.199943623054238e-06, -4.294477850866959e-07, -5.978534922875332e-08, 3.593099932820775e-01, -2.559088869456912e-11
1056, 3.240483254194260e-02, 1.461136713624001e-02, 1.860214622142866e-01, 5.319197036401180e-02, 6.226888308068487e-03, 2.968961156947479e+02, 7.607667512570361e-06, 2.887187059045268e-01, 1.250639770517444e+00, 1.831192363686306e-05, 1.001000000000000e+03, 2.546281354219425e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.734003346567004e-09, 1.112536344956999e-06, -5.285947113335410e-07, -5.420534417624983e-08, 3.328470036051948e-01, -2.519473999421484e-11
1057, 3.388678282499313e-02, 1.461136713624001e-02, 1.846131204200958e-01, 8.081488522511227e-02, 7.818050888696054e-03, 2.965785105400103e+02, 9.072546690020765e-06, 2.865328580166007e-01, 1.251979077391408e+00, 1.829681533755807e-05, 1.001000000000000e+03, 2.544610788521184e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.599306264852906e-09, 1.037844337065060e-06, -5.723833820101715e-07, -4.576813428894366e-08, 3.098992195940683e-01, -2.302598641733973e-11
1058, 3.522053733468056e-02, 1.461136713624001e-02, 1.796315764821248e-01, 1.148635305598780e-01, 9.617395456363462e-03, 2.962834840824203e+02, 1.065078070442229e-05, 2.788011430732963e-01, 1.253225744762434e+00, 1.828277406195294e-05, 1.001000000000000e+03, 2.543427810760711e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.451473709068686e-08, 9.745517075648103e-07, -5.613968868174774e-07, -3.681004754779075e-08, 2.901823663531849e-01, -1.995785495198409e-11
1059, 3.642091527581215e-02, 1.461136713624001e-02, 1.701855501789495e-01, 1.540038405380080e-01, 1.137179687583069e-02, 2.960153684745630e+02, 1.235915304613174e-05, 2.641402299844010e-01, 1.254360852659267e+00, 1.827000768039200e-05, 1.001000000000000e+03, 2.542979820521810e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.644482977602822e-08, 9.174152567165604e-07, -4.974652857417738e-07, -1.737041566358803e-08, 2.722228807159315e-01, -1.661804887456173e-11
1060, 3.750125691294670e-02, 1.461136713624001e-02, 1.558105808581995e-01, 1.965369852417110e-01, 1.298329191624249e-02, 2.957724934133660e+02, 1.414367630298008e-05, 2.418292423687716e-01, 1.255390877342553e+00, 1.825843829324955e-05, 1.001000000000000e+03, 2.543495461271515e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.554269432080822e-08, 8.651050930692222e-07, -3.990378642247456e-07, -7.029382132487135e-09, 2.558718982942437e-01, -1.358139942428850e-11
1061, 3.847356513142586e-02, 1.461136713624001e-02, 1.365874530640188e-01, 2.407710736384543e-01, 1.441970220865532e-02, 2.955534574312785e+02, 1.596287109995043e-05, 2.119935636567108e-01, 1.256321253106424e+00, 1.824800053476118e-05, 1.001000000000000e+03, 2.545225474540882e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.414445729072508e-08, 8.110332011133025e-07, -2.669358396300445e-07, 5.666988145770985e-09, 2.391218081721341e-01, -1.097389775996514e-11
1062, 3.934863954782486e-02, 1.461136713624001e-02, 1.135236632765135e-01, 2.847960424703924e-01, 1.558694971364098e-02, 2.953546997316708e+02, 1.781267255829277e-05, 1.761969009413527e-01, 1.257166689195515e+00, 1.823852585652772e-05, 1.001000000000000e+03, 2.548482589805027e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.152725577072270e-07, 7.623775963525319e-07, -1.307560444690263e-07, 1.234812120702241e-08, 2.242729586624021e-01, -9.650530400590797e-12
1063, 4.013620689511299e-02, 1.461136713624001e-02, 8.660445537230999e-02, 3.275661798924601e-01, 1.664657150142962e-02, 2.951677307792262e+02, 1.975211074212169e-05, 1.344163516565420e-01, 1.257963019940433e+00, 1.822961032208872e-05, 1.001000000000000e+03, 2.553847490259107e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.746528439744817e-07, 7.109842037431334e-07, -2.016090654195777e-08, 1.685820595371644e-08, 2.088964261496319e-01, -9.714271015630303e-12
