"PointID","x","y","Pressure","Velocity_x","Velocity_y","Temperature","Turb_Kin_Energy","Omega","Species_0","Species_1","Pressure_Coefficient","Density","Laminar_Viscosity","Heat_Capacity","Thermal_Conductivity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_Temperature","Residual_TKE","Residual_Omega","Residual_Species_0","Residual_Species_1","Diffusivity_0","Diffusivity_1","Eddy_Viscosity"
2698, 1.405551347068611e-01, 1.491761752499003e-02, 1.630948167845403e-01, 5.075539817519807e-02, 8.301756717132974e-05, 1.000000000000000e+00, 3.490661889462104e-09, 1.945657723573671e+05, 9.801581333572955e-01, 5.972759145140347e-03, 3.261896335690807e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.574269898378718e-07, 1.264149881468209e-06, -4.974791854090821e-07, -1.680145706913239e-01, 1.966686699935025e-14, -2.073228872268373e-02, -7.561331104830988e-07, 9.099167932277802e-08, 1.000000000000000e-03, 1.000000000000000e-03, 1.794078088437189e-14
2699, 1.405551347072542e-01, 1.482608144932120e-02, 1.631131776956130e-01, 1.095891645157162e-01, 7.576731429827294e-04, 1.000000000000000e+00, 4.062735456603525e-08, 5.053184365305735e+04, 9.801473203034456e-01, 5.976707739618496e-03, 3.262263553912260e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.759840540245056e-07, 5.199350029894259e-07, -1.151840922622120e-06, -1.736078721091721e-01, 3.578584744650223e-13, -4.224072901229192e-02, -8.076404581949499e-07, 9.395616082949853e-08, 1.000000000000000e-03, 1.000000000000000e-03, 8.039950975265309e-13
2700, 1.405551347076910e-01, 1.472437470245903e-02, 1.629503063833075e-01, 1.749023073746149e-01, 1.924523756506240e-03, 1.000000000000000e+00, 2.062881475203782e-07, 1.967235915208646e+04, 9.801293306686485e-01, 5.983390227225962e-03, 3.259006127666151e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.697269323472805e-07, -4.068431620365989e-07, -1.447867346343336e-06, -2.018629974330359e-01, 3.246880650767245e-12, -7.619532979334309e-02, -8.530646379300589e-07, 9.772233551941388e-08, 1.000000000000000e-03, 1.000000000000000e-03, 1.048619262822371e-11
2701, 1.405551347081762e-01, 1.461136720256027e-02, 1.628242100587929e-01, 2.449114797998079e-01, 3.679391401519086e-03, 1.000000000000000e+00, 6.924660533267667e-07, 9.567224804722257e+03, 9.801046269968464e-01, 5.993438631356285e-03, 3.256484201175859e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -7.295541374482885e-07, -1.433586918252918e-06, -1.796452305776235e-06, -2.198955691670132e-01, 1.698217270236897e-11, -1.179359200039860e-01, -9.081222290322627e-07, 1.023490246410142e-07, 1.000000000000000e-03, 1.000000000000000e-03, 7.237898841730724e-11
2702, 1.405551347087154e-01, 1.448580330987218e-02, 1.626799129924893e-01, 3.179298265380308e-01, 6.029641922999225e-03, 1.000000000000000e+00, 1.833327665450298e-06, 5.356986981119100e+03, 9.800714003268464e-01, 6.007596747108171e-03, 3.253598259849786e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.072138006274513e-07, -2.555837378973750e-06, -2.135695857195315e-06, -2.433030381395476e-01, 5.797908871026689e-11, -1.242359394907937e-01, -9.662834161365561e-07, 1.079658767936148e-07, 1.000000000000000e-03, 1.000000000000000e-03, 3.422311220676715e-10
2703, 1.405551347093146e-01, 1.434628787719357e-02, 1.625439611233118e-01, 3.926239383739038e-01, 8.964847327124222e-03, 1.000000000000000e+00, 4.168181460042576e-06, 3.327255290593408e+03, 9.800281435679865e-01, 6.026759769527341e-03, 3.250879222466236e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.907896589839808e-07, -3.753920734204741e-06, -2.402959065719757e-06, -2.684937128250517e-01, 1.548823501727661e-10, -9.725867128129373e-02, -1.025240717669308e-06, 1.146683236891295e-07, 1.000000000000000e-03, 1.000000000000000e-03, 1.252738697816960e-09
2704, 1.405551347099803e-01, 1.419127073687710e-02, 1.624342250690859e-01, 4.682553575737008e-01, 1.244907575768973e-02, 1.000000000000000e+00, 8.518787820775136e-06, 2.256974417116906e+03, 9.799734975197254e-01, 6.052000777619627e-03, 3.248684501381718e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.799429930471248e-07, -5.026737091710735e-06, -2.653561366211650e-06, -2.953654994830153e-01, 3.601208119859547e-10, -6.272179285473423e-02, -1.093171373990515e-06, 1.225280667314804e-07, 1.000000000000000e-03, 1.000000000000000e-03, 3.774428170815143e-09
2705, 1.405551347107199e-01, 1.401902946598528e-02, 1.623710447205364e-01, 5.448220556137244e-01, 1.643198100299637e-02, 1.000000000000000e+00, 1.607550448094664e-05, 1.664265094460074e+03, 9.799066982181082e-01, 6.084604538784469e-03, 3.247420894410727e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.072163209221358e-06, -6.377002958339858e-06, -2.883104968869439e-06, -3.231616778384279e-01, 7.688082205592902e-10, -3.385638930689341e-02, -1.166368520114877e-06, 1.316341672764107e-07, 1.000000000000000e-03, 1.000000000000000e-03, 9.659221078695939e-09
2706, 1.405551347115417e-01, 1.382765027122019e-02, 1.623750727192363e-01, 6.230816625466952e-01, 2.085739581454102e-02, 1.000000000000000e+00, 2.849684964595494e-05, 1.332328171260290e+03, 9.798279368845391e-01, 6.126103661456592e-03, 3.247501454384726e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.173431191560902e-06, -7.802411717827614e-06, -3.041487020517754e-06, -3.536849515362235e-01, 1.547089029631942e-09, -1.178742482757289e-02, -1.247038087270006e-06, 1.420330902241124e-07, 1.000000000000000e-03, 1.000000000000000e-03, 2.138876161343859e-08
2707, 1.405551347124548e-01, 1.361500672003368e-02, 1.624889446786465e-01, 7.044935135525831e-01, 2.566489979859136e-02, 1.000000000000000e+00, 4.804821442808794e-05, 1.152939901512963e+03, 9.797390754569332e-01, 6.178318158860980e-03, 3.249778893572930e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.302404295263590e-06, -9.260304895299476e-06, -3.143747513452312e-06, -3.925588507993397e-01, 2.854566640617245e-09, 6.226571018892221e-03, -1.416188987325809e-06, 1.534628065902185e-07, 1.000000000000000e-03, 1.000000000000000e-03, 3.946829760455369e-08
2708, 1.405551347134694e-01, 1.337873611014836e-02, 1.628164610702267e-01, 7.911582379720961e-01, 3.078558772654620e-02, 1.000000000000000e+00, 7.797637028979675e-05, 1.066964516237367e+03, 9.796450345733563e-01, 6.243396223126324e-03, 3.256329221404535e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.103929695607032e-06, -1.030158028717733e-05, -2.928897580941509e-06, -3.327364430896438e-01, 5.053419297293672e-09, 2.273429694688454e-02, -1.730349312173908e-06, 1.652906537479143e-07, 1.000000000000000e-03, 1.000000000000000e-03, 6.591897260466812e-08
2709, 1.405551347145968e-01, 1.311621321826725e-02, 1.631863846340106e-01, 8.858285291920569e-01, 3.616288286239401e-02, 1.000000000000000e+00, 1.230718376865696e-04, 1.038712978748981e+03, 9.795525561949621e-01, 6.323818449634698e-03, 3.263727692680213e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.517276474198122e-07, -1.088273504489947e-05, -2.707625762239023e-06, -2.567199967637636e-01, 8.934680622411323e-09, 3.999186255863420e-02, -2.072599743121363e-06, 1.769148764205377e-07, 1.000000000000000e-03, 1.000000000000000e-03, 1.044822339351456e-07
2710, 1.405551347158494e-01, 1.282452111814989e-02, 1.637638859869631e-01, 9.918290709409545e-01, 4.155854769669836e-02, 1.000000000000000e+00, 1.903728357432613e-04, 1.044014873100923e+03, 9.794888193172602e-01, 6.422465581643095e-03, 3.275277719739262e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.073782825768767e-05, -2.039535700652001e-05, -5.478977601051414e-05, -3.236498479195120e+00, 1.639771286757117e-08, 6.624531979881698e-02, 3.711731271525812e-06, 2.025735526682331e-07, 1.000000000000000e-03, 1.000000000000000e-03, 1.633008437102990e-07
2711, 1.405551347172412e-01, 1.250041877542377e-02, 1.650939681487738e-01, 1.111876411953189e+00, 4.836569534719797e-02, 1.000000000000000e+00, 2.874879435395792e-04, 1.051000273592897e+03, 9.793001885295420e-01, 6.540876080309070e-03, 3.301879362975477e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.158921022009402e-05, 8.814616250404937e-06, 1.650092234929486e-04, 6.507223282727892e+00, 3.615114118857760e-08, 1.008773903647046e-01, -4.707093059055009e-06, 1.119678862204915e-05, 1.000000000000000e-03, 1.000000000000000e-03, 2.735374583269968e-07
2712, 1.405551347187875e-01, 1.214030506658247e-02, 1.867037451591332e-01, 1.245001134086501e+00, 5.605838127639445e-02, 1.000000000000000e+00, 4.245812172377017e-04, 1.026115613466289e+03, 9.781362736960408e-01, 7.467427843396211e-03, 3.734074903182664e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.636901949012102e-05, -2.921380555637168e-05, 1.938103177486537e-04, -4.933800896635063e+00, 6.096660369208961e-08, 9.613819884404147e-02, -1.558976377585587e-05, 9.704198250127515e-06, 1.000000000000000e-03, 1.000000000000000e-03, 4.137752234404045e-07
2713, 1.405551347205058e-01, 1.174017873044738e-02, 1.897475402138911e-01, 1.402029764996186e+00, 5.970792185985138e-02, 1.000000000000000e+00, 5.991694656941098e-04, 9.795661318084336e+02, 9.763657952870816e-01, 9.250982263300754e-03, 3.794950804277823e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.232404467866755e-06, 1.256538643077823e-06, -2.085586051785694e-05, 1.878514639823749e+00, 9.999392687453522e-08, 7.366687698482242e-02, -9.327860375845263e-06, 3.836110245951041e-07, 1.000000000000000e-03, 1.000000000000000e-03, 6.116682133425218e-07
2714, 1.405551347224149e-01, 1.129559391577686e-02, 1.936258630021356e-01, 1.575785268190390e+00, 6.396951452583015e-02, 1.000000000000000e+00, 8.172810693764087e-04, 9.226933171076772e+02, 9.746783272919065e-01, 1.121061711100564e-02, 3.872517260042712e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.488853200431648e-06, 7.704472886376030e-07, -1.513604698716174e-06, 4.487565831102529e-01, 1.608976836784861e-07, 7.932689719054253e-02, -3.559053697512972e-06, 6.015792371435466e-07, 1.000000000000000e-03, 1.000000000000000e-03, 8.857559215214657e-07
2715, 1.405551347245362e-01, 1.080161078951552e-02, 1.989791656285905e-01, 1.760065099226804e+00, 6.721681573425994e-02, 1.000000000000000e+00, 1.059501448485636e-03, 8.360261137633780e+02, 9.727845438098721e-01, 1.336354351414089e-02, 3.979583312571810e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.767211252747024e-06, 6.868922782862376e-06, 2.462885803000806e-06, 5.326567341804774e-01, 2.268911065133931e-07, 6.937009981382856e-02, -4.167187134259532e-06, 8.425419007287928e-07, 1.000000000000000e-03, 1.000000000000000e-03, 1.267306643947139e-06
2716, 1.405551347268932e-01, 1.025274064222579e-02, 2.056799350282332e-01, 1.943266767514911e+00, 6.892789297325375e-02, 1.000000000000000e+00, 1.302501597168782e-03, 7.177212882130809e+02, 9.705725590253682e-01, 1.573244660337117e-02, 4.113598700564665e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.775795186658924e-06, 1.323819404646448e-05, -1.574465969973657e-06, 8.366549254265578e-01, 2.758488641476124e-07, 4.792724606431088e-02, -5.741545997174796e-06, 1.139875023569647e-06, 1.000000000000000e-03, 1.000000000000000e-03, 1.814773531953658e-06
2717, 1.405551347295121e-01, 9.642884911199344e-03, 2.133573624379664e-01, 2.110806500043343e+00, 6.885916157356597e-02, 1.000000000000000e+00, 1.518777278901616e-03, 5.823463765227822e+02, 9.679031853866267e-01, 1.834314049712234e-02, 4.267147248759329e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.284006940144739e-06, 1.623713640558718e-05, -3.878566091180634e-06, 9.898354874351866e-01, 2.780932218667695e-07, 2.363950854960505e-02, -7.521878847227831e-06, 1.503712024091194e-06, 1.000000000000000e-03, 1.000000000000000e-03, 2.608030787398915e-06
2718, 1.405551347324219e-01, 8.965267442523187e-03, 2.217465999955683e-01, 2.249553286002441e+00, 6.699550384553900e-02, 1.000000000000000e+00, 1.713118155450287e-03, 4.556119543625059e+02, 9.645800752132947e-01, 2.122115139354448e-02, 4.434931999911365e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.836725311414128e-06, 1.566971428846453e-05, -7.567716806693472e-06, 1.156430829165970e+00, 2.201302299865699e-07, 5.309243687284075e-03, -1.011715371083506e-05, 1.925454642065646e-06, 1.000000000000000e-03, 1.000000000000000e-03, 3.760037766891540e-06
2719, 1.405551347356551e-01, 8.212359141919404e-03, 2.303414850359113e-01, 2.351750870432184e+00, 6.355908739616611e-02, 1.000000000000000e+00, 1.970000439311873e-03, 3.588985503642592e+02, 9.603418771480282e-01, 2.438432988307030e-02, 4.606829700718226e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.496143094711528e-06, 1.211872308171732e-05, -1.184950496305112e-05, 1.355186536706242e+00, 1.250191794708868e-07, -2.285275044905707e-03, -1.358314027905000e-05, 2.391660895272089e-06, 1.000000000000000e-03, 1.000000000000000e-03, 5.489017543571708e-06
2720, 1.405551347392475e-01, 7.375794364976366e-03, 2.386921700296520e-01, 2.417555223598337e+00, 5.892314557738802e-02, 1.000000000000000e+00, 2.432413053485271e-03, 2.954792241799199e+02, 9.548733249666966e-01, 2.782956730227954e-02, 4.773843400593040e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.198109348748901e-06, 7.077142854578210e-06, -1.473401919282897e-05, 1.566766817104849e+00, 3.322007598730339e-08, -1.391699973916825e-03, -1.752386795556256e-05, 2.884265193316677e-06, 1.000000000000000e-03, 1.000000000000000e-03, 8.232095032184577e-06
2721, 1.405551347432391e-01, 6.446277951370264e-03, 2.465169802862244e-01, 2.455097202019427e+00, 5.343171984026067e-02, 9.999999999999997e-01, 3.249218001920227e-03, 2.514703596384935e+02, 9.478417181574343e-01, 3.151203401208544e-02, 4.930339605724489e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.252281988760894e-06, 6.240663239538353e-06, -1.430399879669682e-05, 1.884505941285965e+00, -1.941135041402104e-08, 1.416129554700114e-03, -2.153618699581764e-05, 3.389682882730253e-06, 1.000000000000000e-03, 1.000000000000000e-03, 1.292087865381514e-05
2722, 1.405551347476742e-01, 5.413481934190543e-03, 2.537718205026966e-01, 2.478604352194562e+00, 4.718728415316648e-02, 9.999999999999998e-01, 4.580035537234521e-03, 2.118540902743471e+02, 9.389541319880447e-01, 3.531563180404571e-02, 5.075436410053933e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.920535381935635e-06, 1.629880651315930e-05, -9.640791267092256e-06, 2.387335697951130e+00, 5.760926349270585e-09, 1.916578129780577e-03, -2.532421038674456e-05, 3.903496581369750e-06, 1.000000000000000e-03, 1.000000000000000e-03, 2.161882044053745e-05
2723, 1.405551347526020e-01, 4.265930804168306e-03, 2.606890195848043e-01, 2.500772381393811e+00, 3.980811070985267e-02, 1.000000000000000e+00, 6.419638480110883e-03, 1.731367532804799e+02, 9.280832036964777e-01, 3.901854781345987e-02, 5.213780391696086e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.915126461898342e-06, 3.572404849129981e-05, -5.619939716608078e-06, 2.988527190494779e+00, 1.086894224397688e-07, 7.987824874417342e-04, -2.865732588157285e-05, 4.414517108353418e-06, 1.000000000000000e-03, 1.000000000000000e-03, 3.707842707268012e-05
2724, 1.405551347580774e-01, 2.990874000201885e-03, 2.662959556018644e-01, 2.520679780217449e+00, 3.071911689974653e-02, 1.000000000000000e+00, 8.216831514379771e-03, 1.398028574437769e+02, 9.155281937666143e-01, 4.227363832291708e-02, 5.325919112037288e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.204114341214280e-05, 6.039016553817144e-05, -6.273877855550507e-06, 3.629331872883200e+00, 1.180850404135732e-07, -7.985656333460295e-04, -3.107202028078746e-05, 4.885868145216126e-06, 1.000000000000000e-03, 1.000000000000000e-03, 5.877441752350628e-05
2725, 1.405551347641611e-01, 1.574144214456326e-03, 2.700180505234950e-01, 2.526881486085926e+00, 1.948033020086841e-02, 1.000000000000001e+00, 9.175106653017131e-03, 1.149161916603443e+02, 9.025184443128305e-01, 4.463691900338983e-02, 5.400361010469900e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.463149841017140e-05, 6.751028644305848e-05, -1.189643757445787e-05, 4.410093104158932e+00, 3.749701453466428e-08, -1.319165818089305e-03, -3.404976199105966e-05, 5.060520583534415e-06, 1.000000000000000e-03, 1.000000000000000e-03, 7.984172221905703e-05
2726, 5.988813090430059e-02, 1.491761752497096e-02, -2.372408454537062e-01, 5.554473512399605e-01, -1.930093751881718e+00, 9.999999999999997e-01, 2.698887290943194e-06, 8.966475038523307e+04, 8.574733129613089e-01, 1.357518643325868e-05, -4.744816909074124e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.124745938379769e-07, 1.005965464721090e-05, -6.886833910651837e-06, 9.418324855583927e-02, 2.985179440127892e-11, 8.141205120862187e-01, -2.398775044274878e-06, 1.351706480888169e-09, 1.000000000000000e-03, 1.000000000000000e-03, 3.009975803588112e-11
2727, 5.988813090430059e-02, 1.482608144927895e-02, -4.131261953718224e-01, 7.127814855489573e-01, -1.928228850835859e+00, 9.999999999999996e-01, 4.091406853834799e-06, 6.532537375052964e+04, 8.664019758900192e-01, 1.494155131458921e-05, -8.262523907436449e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.804978297360001e-06, 1.861730500009638e-05, -2.292259167069385e-05, 8.454510330877029e-01, 4.704279596483431e-11, 6.925680276793194e-01, -4.858573668633593e-06, 2.470219459748648e-09, 1.000000000000000e-03, 1.000000000000000e-03, 6.263120467491587e-11
2728, 5.988813090430059e-02, 1.472437470238878e-02, -4.432787642093915e-01, 8.781502372818437e-01, -1.965969444287642e+00, 9.999999999999998e-01, 7.900821933334303e-06, 4.674509560198827e+04, 8.698833385570665e-01, 1.879410687222135e-05, -8.865575284187830e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.701997628804775e-06, 8.303145900561914e-06, 1.410168221417788e-05, -8.144115370958794e-01, 4.246773901826947e-11, 4.454219376340376e-01, -6.409768918804336e-07, 1.689053203338970e-09, 1.000000000000000e-03, 1.000000000000000e-03, 1.690192699701794e-10
2729, 5.988813090430058e-02, 1.461136720245610e-02, -4.167644197037685e-01, 1.045263285662471e+00, -2.011105773122095e+00, 9.999999999999997e-01, 1.502572499663670e-05, 3.333741834480351e+04, 8.736257714020150e-01, 2.359897856160764e-05, -8.335288394075371e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.999118985135631e-06, 1.294956142617555e-05, 1.108034478158156e-05, -9.039671525168345e-01, 8.553849663129719e-11, 1.789102631784616e-01, -1.784773980069177e-06, 2.231356021423608e-09, 1.000000000000000e-03, 1.000000000000000e-03, 4.507165144351628e-10
2730, 5.988813090430058e-02, 1.448580330971960e-02, -3.440247756557225e-01, 1.203209590307337e+00, -2.046012489604636e+00, 9.999999999999999e-01, 2.812858073936273e-05, 2.385589460439169e+04, 8.781465641122991e-01, 2.990353205013753e-05, -6.880495513114450e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.677403925484831e-06, 1.599120887331295e-05, 1.107276586004408e-05, -8.069987268439059e-01, 1.754151478615109e-10, 1.819306675225985e-02, -2.873245683344072e-06, 2.953814265763979e-09, 1.000000000000000e-03, 1.000000000000000e-03, 1.179103999486335e-09
2731, 5.988813090430059e-02, 1.434628787700093e-02, -2.403230941206990e-01, 1.345527693080427e+00, -2.060598040294082e+00, 1.000000000000000e+00, 5.165957660938100e-05, 1.723290324746358e+04, 8.833689261523882e-01, 3.860024511108386e-05, -4.806461882413981e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.847403458122131e-06, 1.795677211575155e-05, 1.335362808954043e-05, -8.582384389757323e-01, 3.529443611498583e-10, -9.678088443936250e-02, -4.468109439798815e-06, 3.966622466562447e-09, 1.000000000000000e-03, 1.000000000000000e-03, 2.997729161914985e-09
2732, 5.988813090430059e-02, 1.419127073662714e-02, -1.277047228663316e-01, 1.465202292064763e+00, -2.050462829461630e+00, 1.000000000000000e+00, 9.283888844423957e-05, 1.268593638319001e+04, 8.891836923225127e-01, 5.108349697211138e-05, -2.554094457326632e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.263708718505688e-06, 1.796198462369007e-05, 1.377913447041191e-05, -9.837173821826090e-01, 7.067831978080283e-10, -1.439739669470754e-01, -6.109369085793714e-06, 5.465324014728605e-09, 1.000000000000000e-03, 1.000000000000000e-03, 7.318252720174393e-09
2733, 5.988813090430058e-02, 1.401902946566772e-02, 4.508416333309229e-04, 1.558968307467837e+00, -2.011984929995422e+00, 1.000000000000000e+00, 1.630863985109688e-04, 9.581594577496482e+03, 8.955019507711611e-01, 6.951380711997204e-05, 9.016832666618457e-04, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.553429997711372e-06, 1.572173604702340e-05, 1.404173257694673e-05, -1.071042533697226e+00, 1.418403396476758e-09, -1.487971475144123e-01, -7.839689511418518e-06, 7.770879367680083e-09, 1.000000000000000e-03, 1.000000000000000e-03, 1.702079932436263e-08
2734, 5.988813090430059e-02, 1.382765027082347e-02, 1.424175700099659e-01, 1.627524988446467e+00, -1.948043222813650e+00, 1.000000000000000e+00, 2.795598565705018e-04, 7.432101402766312e+03, 9.021587034327512e-01, 9.724815588762180e-05, 2.848351400199318e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.607653770824567e-06, 1.149806821066419e-05, 1.443941089543890e-05, -1.087386169952657e+00, 2.821244177411470e-09, -1.365592880027295e-01, -9.707986267695797e-06, 1.142757318761250e-08, 1.000000000000000e-03, 1.000000000000000e-03, 3.761518330016951e-08
