"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[T]"     ,     "rms[nu]"    
          0,           0,         561,      -8.769574606,      -7.729512921,      -7.865164435,      -1.155620641,      -11.76375188
          0,           0,         562,      -8.737412054,      -7.736353656,      -7.870929245,        -1.1572761,      -11.76876045
          0,           0,         563,      -8.704744863,       -7.74361639,      -7.877313417,      -1.161365892,      -11.77383937
          0,           0,         564,       -8.67264264,      -7.751286752,      -7.884293698,      -1.164235316,      -11.77897353
          0,           0,         565,      -8.641760212,        -7.7593449,      -7.891840544,      -1.165872895,      -11.78414671
          0,           0,         566,       -8.61246579,      -7.767764509,      -7.899916654,      -1.166702207,      -11.78934159
          0,           0,         567,      -8.584941202,      -7.776511647,      -7.908477477,      -1.170258592,       -11.7945399
          0,           0,         568,      -8.559253625,      -7.785543736,      -7.917466674,      -1.175200387,      -11.79972245
          0,           0,         569,      -8.535403021,      -7.794814728,      -7.926816752,       -1.17649353,      -11.80486931
          0,           0,         570,      -8.513347869,      -7.804259817,      -7.936447886,      -1.180996099,      -11.80995988
          0,           0,         571,      -8.493028062,      -7.813793406,      -7.946264416,      -1.183456152,      -11.81497315
          0,           0,         572,      -8.474376836,      -7.823328214,      -7.956153078,      -1.184991855,      -11.81988808
          0,           0,         573,      -8.457323994,      -7.832761882,      -7.965985573,      -1.186051745,      -11.82468385
          0,           0,         574,       -8.44180105,      -7.841977087,      -7.975617563,      -1.189446091,      -11.82934003
          0,           0,         575,      -8.427743778,      -7.850842527,      -7.984889345,      -1.194375922,      -11.83383689
          0,           0,         576,      -8.415093317,      -7.859215146,      -7.993628534,      -1.195627808,       -11.8381556
          0,           0,         577,      -8.403795965,      -7.866940853,      -8.001654415,      -1.200497196,      -11.84227851
          0,           0,         578,      -8.393805622,       -7.87386786,      -8.008784429,      -1.202409313,      -11.84618946
          0,           0,         579,      -8.385081551,      -7.879843288,      -8.014843191,      -1.203723038,      -11.84987405
          0,           0,         580,      -8.377588166,      -7.884723747,      -8.019672119,      -1.205479564,      -11.85331988
          0,           0,         581,      -8.371295534,      -7.888384516,      -8.023139212,      -1.208653325,      -11.85651679
          0,           0,         582,      -8.366179222,      -7.890727144,      -8.025148342,      -1.213279828,      -11.85945709
          0,           0,         583,      -8.362219969,      -7.891686486,      -8.025646811,      -1.214739825,      -11.86213567
          0,           0,         584,      -8.359403474,      -7.891235849,       -8.02462952,      -1.219911293,      -11.86455012
          0,           0,         585,      -8.357720257,      -7.889389443,      -8.022139224,      -1.221123518,      -11.86670067
          0,           0,         586,      -8.357165571,      -7.886201648,      -8.018262763,      -1.222110777,      -11.86859025
          0,           0,         587,      -8.357739382,       -7.88176314,      -8.013123972,      -1.224862492,      -11.87022425
          0,           0,         588,      -8.359446409,      -7.876194473,      -8.006874394,      -1.227892408,      -11.87161042
          0,           0,         589,      -8.362296248,      -7.869638341,      -7.999683155,      -1.231989763,      -11.87275862
          0,           0,         590,      -8.366303543,      -7.862251063,      -7.991727173,      -1.233835842,      -11.87368052
          0,           0,         591,      -8.371488121,      -7.854194468,      -7.983182729,      -1.239224399,      -11.87438932
          0,           0,         592,      -8.377875078,      -7.845629598,      -7.974218746,      -1.239661725,      -11.87489943
          0,           0,         593,      -8.385495504,      -7.836710592,      -7.964991981,      -1.240165998,       -11.8752261
          0,           0,         594,      -8.394386685,      -7.827581499,       -7.95564415,      -1.244015749,      -11.87538515
          0,           0,         595,      -8.404592626,      -7.818373577,      -7.946300648,      -1.247143281,      -11.87539262
          0,           0,         596,      -8.416164604,      -7.809204003,      -7.937070417,      -1.250482071,      -11.87526449
          0,           0,         597,      -8.429161755,      -7.800175875,      -7.928046755,      -1.252875882,      -11.87501618
          0,           0,         598,      -8.443651641,      -7.791378526,      -7.919308396,      -1.258353628,       -11.8746631
          0,           0,         599,      -8.459710797,      -7.782887578,      -7.910920041,      -1.258085947,      -11.87421966
          0,           0,         600,      -8.477425016,       -7.77476751,      -7.902935115,      -1.257865064,      -11.87369907
          0,           0,         601,      -8.496889387,      -7.767072662,      -7.895397199,      -1.262746807,      -11.87311338
          0,           0,         602,      -8.518207487,      -7.759848106,      -7.888341219,      -1.266373511,      -11.87247347
          0,           0,         603,       -8.54148908,      -7.753130755,       -7.88179466,      -1.268696474,      -11.87178889
          0,           0,         604,      -8.566845308,      -7.746950572,      -7.875778801,      -1.271787015,      -11.87106781
          0,           0,         605,      -8.594377635,      -7.741324598,      -7.870310003,      -1.277188406,      -11.87031699
          0,           0,         606,      -8.624165399,      -7.736279843,       -7.86539857,      -1.276432789,      -11.86954159
          0,           0,         607,      -8.656233994,         -7.731831,      -7.861053985,      -1.275215078,      -11.86874526
          0,           0,         608,      -8.690498076,      -7.727987889,      -7.857282367,      -1.280947517,      -11.86793013
          0,           0,         609,       -8.72667618,      -7.724757794,      -7.854086569,       -1.28543582,      -11.86709694
          0,           0,         610,      -8.764149912,      -7.722145509,      -7.851467213,      -1.286576536,      -11.86624523
          0,           0,         611,      -8.801754715,      -7.720153245,      -7.849423396,      -1.290475753,      -11.86537339
          0,           0,         612,      -8.837523472,      -7.718780725,      -7.847952833,      -1.295648935,      -11.86447885
          0,           0,         613,      -8.868504584,      -7.718025381,      -7.847051769,      -1.294590598,      -11.86355809
          0,           0,         614,      -8.890950108,      -7.717882494,      -7.846714939,      -1.292303289,      -11.86260672
          0,           0,         615,      -8.901229948,      -7.718345166,      -7.846935669,      -1.298637045,      -11.86161963
          0,           0,         616,      -8.897345759,      -7.719404164,      -7.847705986,      -1.304007458,      -11.86059101
          0,           0,         617,      -8.880001917,      -7.721047669,      -7.849016465,      -1.304055359,      -11.85951458
          0,           0,         618,      -8.852209761,      -7.723261009,      -7.850856212,      -1.308809676,      -11.85838367
          0,           0,         619,      -8.817824193,      -7.726026306,      -7.853212664,      -1.313637954,      -11.85719143
          0,           0,         620,      -8.780256595,      -7.729322086,      -7.856071326,      -1.312246196,      -11.85593099
          0,           0,         621,      -8.741956611,      -7.733122831,      -7.859415437,      -1.309264332,      -11.85459568
          0,           0,         622,      -8.704457242,      -7.737398462,      -7.863225534,      -1.315926196,      -11.85317914
          0,           0,         623,      -8.668618197,      -7.742113391,      -7.867478947,      -1.321739492,      -11.85167553
          0,           0,         624,      -8.634866659,      -7.747226896,      -7.872149126,       -1.32111556,      -11.85007968
          0,           0,         625,      -8.603370809,      -7.752691741,      -7.877206701,      -1.326691262,      -11.84838722
          0,           0,         626,      -8.574152252,      -7.758453105,      -7.882617495,      -1.331051832,      -11.84659466
          0,           0,         627,      -8.547154922,      -7.764448612,      -7.888341642,      -1.329094958,      -11.84469953
          0,           0,         628,      -8.522285033,      -7.770607922,      -7.894333434,      -1.326232216,      -11.84270041
          0,           0,         629,      -8.499433795,      -7.776852321,      -7.900541084,      -1.332986287,      -11.84059704
          0,           0,         630,      -8.478490551,      -7.783095299,      -7.906906364,      -1.338558401,      -11.83839035
