"PointID","x","y","Pressure","Velocity_x","Velocity_y","Temperature","Nu_Tilde","Pressure_Coefficient","Density","Laminar_Viscosity","Heat_Capacity","Thermal_Conductivity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_Temperature","Residual_Nu_Tilde"
1048, 1.279779244214296e-02, 1.461136713624001e-02, 1.105175416878268e-03, 8.587470017987600e-01, -4.240913623080862e-04, 2.882027862127072e+02, 5.081409733975306e-03, 1.715311837464330e-03, 1.288363984538150e+00, 1.789552302419293e-05, 1.001000000000000e+03, 7.352935774393584e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.588661762008197e-03, 1.155876705090440e-06, -5.078968689997384e-04, -1.306028607983534e-05, 1.706358154811211e+00, -1.046689873148466e-04
1049, 1.624044589698315e-02, 1.461136713624001e-02, 9.630990007032381e-04, 8.589161602042299e-01, -2.312202856997814e-04, 2.882023368201701e+02, 5.166644823475508e-03, 1.494799007765386e-03, 1.288365993478001e+00, 1.789550134340465e-05, 1.001000000000000e+03, 7.475279113947990e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.698660795701555e-03, 6.486445595208401e-08, -4.618896764686866e-04, -7.333831238697278e-06, 1.255029052758612e+00, -9.618966374819768e-05
1050, 1.933883316814899e-02, 1.461136713624001e-02, 9.615832839777738e-04, 8.590948108024010e-01, -2.261959796244820e-04, 2.882019213819926e+02, 5.240746217168635e-03, 1.492446506251395e-03, 1.288367850635711e+00, 1.789548130071831e-05, 1.001000000000000e+03, 7.581696452394282e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.794340745431899e-03, 9.650345388634838e-08, -4.185919755431601e-04, -5.951972912396342e-06, 1.140910229149353e+00, -8.824541596322085e-05
1051, 2.212738245725632e-02, 1.461136713624001e-02, 9.554343656930087e-04, 8.592752047457131e-01, -2.709879898374892e-04, 2.882014376939653e+02, 5.327353632310405e-03, 1.482902942252070e-03, 1.288370012901483e+00, 1.789545796532158e-05, 1.001000000000000e+03, 7.706092330264036e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.906185220238286e-03, 1.085255943270328e-07, -3.806559999204126e-04, -6.013582284119222e-06, 1.033428479201621e+00, -8.123002233075162e-05
1052, 2.463707700371742e-02, 1.461136713624001e-02, 9.474169453547177e-04, 8.594919102254277e-01, -3.426331268925149e-04, 2.882008503397071e+02, 5.436087285488611e-03, 1.470459328503364e-03, 1.288372638603705e+00, 1.789542962855054e-05, 1.001000000000000e+03, 7.862247580971657e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.046584581969798e-03, 1.166882630465550e-07, -3.471479429987100e-04, -6.598844219062245e-06, 9.359473245912580e-01, -7.513896605772970e-05
1053, 2.689580246806145e-02, 1.461136713624001e-02, 9.378632201411108e-04, 8.597617337950534e-01, -4.438130947948321e-04, 2.882001338415291e+02, 5.575260547630023e-03, 1.455631258949419e-03, 1.288375841644022e+00, 1.789539506122322e-05, 1.001000000000000e+03, 8.062064840398527e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.226240502785535e-03, 1.278469394237519e-07, -3.175454036788964e-04, -7.604940806525706e-06, 8.493456445087354e-01, -6.991686305165328e-05
1054, 2.892865426838398e-02, 1.461136713624001e-02, 9.265421313600086e-04, 8.601000475025693e-01, -5.833530382715101e-04, 2.881992623195058e+02, 5.755123271228513e-03, 1.438060113860017e-03, 1.288379737725890e+00, 1.789535301474233e-05, 1.001000000000000e+03, 8.320210666579824e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.458339699762384e-03, 1.428872487179767e-07, -2.914732183449001e-04, -9.104394253645640e-06, 7.728755184554809e-01, -6.550494086753587e-05
1055, 3.075822256505489e-02, 1.461136713624001e-02, 9.131890908022910e-04, 8.605237459005481e-01, -7.727790898179277e-04, 2.881982092754963e+02, 5.988980665279087e-03, 1.417335233279980e-03, 1.288384445321292e+00, 1.789530221067230e-05, 1.001000000000000e+03, 8.655712770572967e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.759990006617949e-03, 1.622432594760421e-07, -2.686126018616989e-04, -1.121257356647575e-05, 7.057394563820422e-01, -6.184344451062165e-05
1056, 3.240483254194260e-02, 1.461136713624001e-02, 8.975636833916667e-04, 8.610499468257022e-01, -1.024225725624158e-03, 2.881969509968644e+02, 6.293425689364085e-03, 1.393083475697139e-03, 1.288390070455811e+00, 1.789524150494834e-05, 1.001000000000000e+03, 9.092293621216418e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.152520317843867e-03, 1.861502922179896e-07, -2.486940399272235e-04, -1.402273699362182e-05, 6.471446235697058e-01, -5.886887780306264e-05
1057, 3.388678282499313e-02, 1.461136713624001e-02, 8.795283467151194e-04, 8.616924729833644e-01, -1.347798842323530e-03, 2.881954722586293e+02, 6.687597408017609e-03, 1.365091334339779e-03, 1.288396681217750e+00, 1.789517016297543e-05, 1.001000000000000e+03, 9.657320241659761e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.660536349477884e-03, 2.146055122302355e-07, -2.315091927194304e-04, -1.754749060318088e-05, 5.962728546141914e-01, -5.651368638147312e-05
1058, 3.522053733468056e-02, 1.461136713624001e-02, 8.591290378063832e-04, 8.624575557355594e-01, -1.749027666918067e-03, 2.881937724713748e+02, 7.191404816694558e-03, 1.333430137833902e-03, 1.288404280272506e+00, 1.789508815623829e-05, 1.001000000000000e+03, 1.037928298260450e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.309653801487067e-03, 2.472283790047668e-07, -2.169156258849665e-04, -2.168052974701264e-05, 5.522368646570188e-01, -5.471068013938505e-05
1059, 3.642091527581215e-02, 1.461136713624001e-02, 8.366308524720978e-04, 8.633413081104346e-01, -2.228123578779708e-03, 2.881918690890554e+02, 7.823295680282172e-03, 1.298511333962592e-03, 1.288412789624053e+00, 1.789499632672124e-05, 1.001000000000000e+03, 1.128462343702611e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.012364633283685e-02, 2.830739367001161e-07, -2.048163909187051e-04, -2.620833635643582e-05, 5.140505311578597e-01, -5.340233796527401e-05
1060, 3.750125691294670e-02, 1.461136713624001e-02, 8.124790526267134e-04, 8.643311738124018e-01, -2.782147286688589e-03, 2.881897956663501e+02, 8.598706506745657e-03, 1.261026001283119e-03, 1.288422059294153e+00, 1.789489629319917e-05, 1.001000000000000e+03, 1.239552502030575e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.112245907021809e-02, 3.207170344767397e-07, -1.951125741821820e-04, -3.087451734618056e-05, 4.806884210184564e-01, -5.255230512918207e-05
1061, 3.847356513142586e-02, 1.461136713624001e-02, 7.872080835049644e-04, 8.654111049877555e-01, -3.409169042211133e-03, 2.881875950233474e+02, 9.530115716188448e-03, 1.221803637288475e-03, 1.288431897875127e+00, 1.789479012147904e-05, 1.001000000000000e+03, 1.372998329587210e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.232227183830709e-02, 3.585851708482726e-07, -1.876629859875779e-04, -3.545952647506531e-05, 4.512130892077392e-01, -5.215862114056629e-05
1062, 3.934863954782486e-02, 1.461136713624001e-02, 7.613356120224068e-04, 8.665677296603593e-01, -4.111909050998717e-03, 2.881853108655879e+02, 1.062866617576219e-02, 1.181647698311977e-03, 1.288442109990756e+00, 1.789467992011276e-05, 1.001000000000000e+03, 1.530411918092164e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.373757896561382e-02, 3.953601982513650e-07, -1.822818674226260e-04, -3.982147504864213e-05, 4.248933627947180e-01, -5.226993050777009e-05
1063, 4.013620689511299e-02, 1.461136713624001e-02, 7.352734990000442e-04, 8.677946846919555e-01, -4.898574887320897e-03, 2.881829815649871e+02, 1.190637699255603e-02, 1.141197422008450e-03, 1.288452524099752e+00, 1.789456754035466e-05, 1.001000000000000e+03, 1.713534385198770e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.538403485429976e-02, 4.301991322212318e-07, -1.787697955778408e-04, -4.387235541960231e-05, 4.012371473919107e-01, -5.300411445544864e-05
1064, 4.084502160549164e-02, 1.461136713624001e-02, 7.092622466693399e-04, 8.690941279421740e-01, -5.780127319401681e-03, 2.881806378276799e+02, 1.337762581169955e-02, 1.100826085161167e-03, 1.288463002923979e+00, 1.789445446364047e-05, 1.001000000000000e+03, 1.924448820131635e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.728036857646063e-02, 4.625443601595795e-07, -1.769513258016544e-04, -4.750072016234590e-05, 3.798935682724272e-01, -5.456608085137131e-05
